time_ms,ch1_v,ch2_v
86463,2.36,1.98
86463,2.36,1.98
86464,2.35,1.98
86464,2.37,1.98
86464,2.36,1.98
86465,2.36,1.98
86465,2.37,1.98
86465,2.36,1.98
86466,2.37,1.98
86466,2.36,1.98
86466,2.37,1.98
86466,2.37,1.98
86467,2.36,1.98
86467,2.34,1.98
86467,2.36,1.98
86468,2.35,1.98
86468,2.35,1.97
86468,2.35,1.98
86469,2.35,1.98
86469,2.35,1.98
86469,2.35,1.99
86469,2.36,1.99
86470,2.35,1.99
86470,2.36,1.99
86470,2.36,1.99
86471,2.36,2.00
86471,2.37,2.00
86471,2.36,1.99
86472,2.36,2.00
86472,2.37,2.00
86472,2.36,1.99
86473,2.37,2.00
86473,2.36,1.99
86473,2.36,2.00
86473,2.36,1.99
86474,2.36,2.00
86474,2.35,2.00
86474,2.35,2.00
86475,2.35,1.99
86475,2.35,2.00
86475,2.35,2.00
86476,2.34,1.99
86476,2.35,2.00
86476,2.35,2.00
86476,2.35,2.00
86477,2.36,2.00
86477,2.36,1.99
86477,2.36,2.00
86478,2.37,2.00
86478,2.37,1.99
86478,2.35,2.00
86479,2.37,1.99
86479,2.36,2.00
86479,2.36,2.00
86479,2.36,2.00
86480,2.36,2.00
86480,2.36,1.99
86480,2.36,2.00
86481,2.36,1.99
86481,2.35,1.99
86481,2.35,2.00
86482,2.35,1.99
86482,2.35,1.99
86482,2.35,1.99
86482,2.35,1.99
86483,2.36,2.00
86483,2.35,1.99
86483,2.35,1.99
86484,2.35,1.99
86484,2.35,1.99
86484,2.35,1.99
86485,2.35,1.99
86485,2.35,1.99
86485,2.35,1.99
86485,2.35,1.99
86486,2.35,1.98
86486,2.35,1.99
86486,2.35,1.99
86487,2.35,1.99
86487,2.36,1.99
86487,2.36,1.99
86488,2.36,1.99
86488,2.36,1.99
86488,2.37,1.99
86489,2.37,1.99
86489,2.36,1.99
86489,2.37,1.98
86489,2.37,1.98
86490,2.36,1.99
86490,2.37,1.98
86490,2.36,1.99
86491,2.36,1.98
86491,2.36,1.99
86491,2.35,1.98
86492,2.36,1.99
86492,2.36,1.99
86492,2.36,1.99
86492,2.36,1.98
86493,2.36,1.99
86493,2.36,1.99
86493,2.37,1.99
86494,2.37,1.98
86494,2.37,1.98
86494,2.39,1.98
86495,2.37,1.98
86495,2.37,1.98
86495,2.37,1.98
86495,2.37,1.98
86496,2.36,1.98
86496,2.36,1.98
86496,2.36,1.98
86497,2.36,1.98
86497,2.36,1.98
86497,2.36,1.98
86498,2.37,1.98
86498,2.36,1.98
86498,2.37,1.98
86498,2.37,1.98
86499,2.37,1.98
86499,2.37,1.98
86499,2.37,1.98
86500,2.37,1.98
86500,2.36,1.98
86500,2.36,1.98
86501,2.36,1.98
86501,2.36,1.98
86501,2.36,1.97
86501,2.37,1.98
86502,2.35,1.98
86502,2.36,1.98
86502,2.36,1.99
86503,2.36,1.98
86503,2.36,1.99
86503,2.36,1.99
