time_ms,ch1_v,ch2_v
285538,1.8011,2.4579
285539,1.8011,2.4498
285540,1.7947,2.4538
285541,1.7971,2.4514
285542,1.7979,2.4538
285543,1.7963,2.4498
285544,1.7995,2.4418
285545,1.7922,2.4474
285546,1.7979,2.4482
285547,1.7971,2.4498
285548,1.8003,2.4506
285549,1.8003,2.4530
285550,1.7938,2.4611
285551,1.8011,2.4627
285552,1.8051,2.4627
285553,1.8011,2.4627
285554,1.7971,2.4627
285555,1.8003,2.4603
285556,1.7963,2.4603
285557,1.8011,2.4571
285558,1.8003,2.4547
285559,1.7979,2.4530
285560,1.8003,2.4530
285561,1.7995,2.4538
285562,1.8003,2.4538
285563,1.7979,2.4522
285564,1.7963,2.4522
285565,1.8035,2.4587
285566,1.8035,2.4611
285567,1.8035,2.4651
285568,1.8027,2.4547
285569,1.8019,2.4635
285570,1.7971,2.4635
285571,1.8003,2.4635
285572,1.8003,2.4635
285573,1.8011,2.4635
285574,1.8027,2.4700
285575,1.7938,2.4619
285576,1.7995,2.4619
285577,1.7971,2.4611
285578,1.7979,2.4369
285579,1.7979,2.4571
285580,1.8003,2.4748
285581,1.8003,2.4627
285582,1.8003,2.4627
285583,1.8011,2.4651
285584,1.8035,2.4716
285585,1.7971,2.4740
285586,1.8027,2.4740
285587,1.8035,2.4732
285588,1.8019,2.4675
285589,1.8035,2.4684
285590,1.7922,2.4675
285591,1.8075,2.4716
285592,1.8027,2.4651
285593,1.8035,2.4651
285594,1.8027,2.4643
285595,1.8035,2.4627
285596,1.8027,2.4627
285597,1.8011,2.4627
285598,1.8027,2.4635
285599,1.8011,2.4716
285600,1.8019,2.4748
285601,1.8035,2.4845
285602,1.8035,2.4748
285603,1.8059,2.4845
285604,1.8043,2.4837
285605,1.7979,2.4845
285606,1.8027,2.4748
285607,1.8043,2.4748
285608,1.8027,2.4748
285609,1.8051,2.4716
285610,1.8027,2.4587
285611,1.8043,2.4675
285612,1.8003,2.4716
285613,1.7995,2.4675
285614,1.7995,2.4700
285615,1.8051,2.4853
285616,1.8043,2.4837
285617,1.8035,2.4901
285618,1.8019,2.4925
285619,1.8051,2.5006
285620,1.8051,2.4925
285621,1.8059,2.4885
285622,1.8011,2.4917
285623,1.8043,2.4925
285624,1.8027,2.4877
285625,1.8043,2.4877
285626,1.8027,2.4941
285627,1.8051,2.4869
285628,1.8051,2.4829
285629,1.8035,2.4837
285630,1.8051,2.4877
285631,1.8051,2.4724
285632,1.8059,2.4893
285633,1.8059,2.4990
285634,1.8043,2.5062
285635,1.8084,2.5086
285636,1.8059,2.5095
285637,1.8067,2.5095
285638,1.8084,2.5046
285639,1.8051,2.5038
285640,1.8092,2.5014
285641,1.8075,2.4974
285642,1.8084,2.5006
285643,1.8027,2.4966
285644,1.8051,2.4933
285645,1.8067,2.4909
285646,1.8067,2.4917
285647,1.8051,2.4966
285648,1.8075,2.5006
285649,1.8051,2.5119
285650,1.8100,2.5183
285651,1.8051,2.5151
285652,1.8108,2.5215
285653,1.8084,2.5199
285654,1.8108,2.5167
285655,1.8084,2.5296
285656,1.8140,2.5143
285657,1.8084,2.5151
285658,1.8124,2.5151
285659,1.8075,2.5143
285660,1.8059,2.5119
285661,1.8075,2.5119
285662,1.8092,2.5070
285663,1.7995,2.5078
285664,1.8084,2.5127
285665,1.8092,2.5143
285666,1.8148,2.5256
285667,1.8140,2.5312
285668,1.8108,2.5344
285669,1.8108,2.5385
285670,1.8067,2.5360
285671,1.8108,2.5352
285672,1.8067,2.5296
285673,1.8140,2.5312
285674,1.8156,2.5280
285675,1.8108,2.5441
285676,1.8092,2.5232
285677,1.8140,2.5175
285678,1.8140,2.5183
285679,1.8140,2.5248
285680,1.8124,2.5167
285681,1.8100,2.5232
285682,1.8140,2.5385
285683,1.8092,2.5441
285684,1.8140,2.5546
285685,1.8180,2.5554
285686,1.8180,2.5570
285687,1.8172,2.5578
285688,1.8180,2.5522
285689,1.8132,2.5489
285690,1.8124,2.5473
285691,1.8188,2.5473
285692,1.8180,2.5401
285693,1.8164,2.5417
285694,1.8180,2.5401
285695,1.8180,2.5360
285696,1.8237,2.5393
285697,1.8172,2.5433
285698,1.8156,2.5497
285699,1.8180,2.5618
285700,1.8204,2.5715
285701,1.8180,2.5788
285702,1.8180,2.5796
285703,1.8196,2.5771
285704,1.8229,2.5771
285705,1.8229,2.5763
285706,1.8204,2.5715
285707,1.8196,2.5699
285708,1.8221,2.5707
285709,1.8196,2.5659
285710,1.8180,2.5667
285711,1.8188,2.5659
285712,1.8196,2.5659
285713,1.8196,2.5675
285714,1.8188,2.5739
285715,1.8221,2.5844
285716,1.8237,2.5957
285717,1.8293,2.6037
285718,1.8253,2.6142
285719,1.8261,2.6102
285720,1.8269,2.6126
285721,1.8309,2.6102
285722,1.8317,2.6070
285723,1.8309,2.6005
285724,1.8317,2.6037
285725,1.8285,2.5973
285726,1.8261,2.6021
285727,1.8301,2.6045
285728,1.8325,2.5989
285729,1.8269,2.5804
285730,1.8333,2.6053
285731,1.8301,2.6182
285732,1.8317,2.6174
285733,1.8317,2.6094
