time_ms,ch1_v,ch2_v
56,4.36,3.81
57,4.36,3.81
58,4.36,3.81
59,4.36,3.81
60,4.36,3.81
61,4.36,3.81
62,4.36,3.81
63,4.36,3.81
64,4.36,3.81
65,4.36,3.81
66,4.36,3.81
67,4.36,3.81
68,4.36,3.81
69,4.36,3.81
70,4.36,3.81
71,4.36,3.81
72,4.36,3.81
73,4.36,3.81
74,4.36,3.81
75,4.36,3.81
76,4.36,3.81
77,4.36,3.81
78,4.36,3.81
79,4.36,3.81
80,4.36,3.81
81,4.36,3.81
82,4.36,3.81
83,4.36,3.81
84,4.36,3.81
86,4.36,3.81
88,4.36,3.81
89,4.36,3.81
90,4.36,3.81
91,4.36,3.81
92,4.36,3.81
93,4.36,3.81
94,4.36,3.81
95,4.36,3.81
96,4.36,3.81
97,4.36,3.81
98,4.36,3.81
99,4.36,3.81
100,4.36,3.81
101,4.36,3.81
102,4.36,3.81
103,4.36,3.81
104,4.36,3.81
105,4.36,3.81
106,4.36,3.81
107,4.36,3.81
108,4.36,3.81
110,4.36,3.81
111,4.36,3.81
112,4.36,3.81
113,4.36,3.81
114,4.36,3.81
115,4.36,3.81
116,4.36,3.81
117,4.36,3.81
118,4.36,3.81
119,4.36,3.81
120,4.36,3.81
121,4.36,3.81
122,4.36,3.81
124,4.37,3.81
125,4.37,3.81
126,4.36,3.81
128,4.36,3.81
129,4.36,3.81
130,4.36,3.81
131,4.36,3.81
132,4.36,3.81
133,4.36,3.81
134,4.37,3.81
135,4.37,3.81
136,4.37,3.81
137,4.37,3.81
139,4.37,3.81
140,4.37,3.81
141,4.37,3.81
142,4.37,3.81
143,4.37,3.81
144,4.37,3.81
145,4.37,3.81
146,4.37,3.81
147,4.37,3.81
148,4.37,3.81
149,4.37,3.81
150,4.37,3.81
151,4.37,3.81
153,4.37,3.81
154,4.37,3.81
155,4.38,3.81
156,4.38,3.81
157,4.38,3.81
158,4.38,3.81
159,4.39,3.81
160,4.39,3.81
161,4.39,3.81
162,4.39,3.81
163,4.39,3.81
164,4.40,3.81
165,4.40,3.81
167,4.40,3.81
168,4.40,3.81
169,4.40,3.81
171,4.40,3.81
172,4.40,3.81
173,4.40,3.81
174,4.40,3.81
175,4.40,3.81
176,4.40,3.81
177,4.40,3.81
178,4.40,3.81
179,4.40,3.81
180,4.40,3.81
181,4.40,3.81
183,4.40,3.81
184,4.40,3.81
185,4.40,3.81
186,4.39,3.81
187,4.39,3.81
188,4.39,3.81
189,4.39,3.81
190,4.39,3.81
191,4.39,3.81
192,4.39,3.80
