time_ms,ch1_v,ch2_v
4,4.54,4.05
75,4.53,4.05
76,4.53,4.05
77,4.53,4.05
78,4.53,4.05
79,4.53,4.05
80,4.53,4.05
81,4.53,4.05
82,4.53,4.05
83,4.53,4.05
84,4.53,4.05
86,4.53,4.05
87,4.53,4.05
88,4.53,4.05
89,4.53,4.05
90,4.53,4.05
91,4.53,4.05
92,4.53,4.05
93,4.53,4.05
94,4.53,4.05
95,4.53,4.05
96,4.53,4.05
97,4.53,4.05
98,4.53,4.05
99,4.53,4.06
100,4.53,4.06
101,4.53,4.05
103,4.53,4.06
104,4.53,4.06
105,4.53,4.06
106,4.53,4.06
107,4.53,4.06
108,4.53,4.06
109,4.53,4.06
110,4.53,4.06
111,4.53,4.06
112,4.53,4.06
113,4.53,4.06
114,4.53,4.06
115,4.53,4.06
117,4.53,4.06
118,4.53,4.06
119,4.53,4.06
120,4.53,4.06
121,4.53,4.06
122,4.53,4.06
123,4.53,4.06
124,4.53,4.06
125,4.53,4.06
126,4.53,4.06
128,4.53,4.06
129,4.53,4.06
130,4.54,4.06
132,4.54,4.06
133,4.53,4.06
134,4.54,4.06
135,4.53,4.06
136,4.54,4.06
137,4.54,4.06
138,4.53,4.06
139,4.53,4.06
140,4.53,4.06
141,4.53,4.06
142,4.53,4.06
143,4.53,4.06
144,4.53,4.06
146,4.53,4.06
147,4.53,4.06
148,4.53,4.06
149,4.53,4.06
150,4.53,4.06
151,4.53,4.06
152,4.53,4.06
153,4.53,4.06
154,4.53,4.06
155,4.53,4.06
156,4.53,4.06
157,4.53,4.06
158,4.53,4.06
160,4.53,4.06
161,4.53,4.06
162,4.53,4.06
163,4.53,4.06
164,4.53,4.06
165,4.53,4.06
166,4.53,4.06
167,4.53,4.06
168,4.53,4.06
169,4.53,4.06
171,4.53,4.06
172,4.53,4.06
173,4.53,4.06
175,4.53,4.06
176,4.53,4.06
177,4.53,4.06
178,4.53,4.06
179,4.53,4.06
180,4.53,4.06
181,4.53,4.06
182,4.53,4.06
183,4.53,4.06
184,4.53,4.06
185,4.53,4.06
186,4.53,4.06
187,4.53,4.06
189,4.53,4.06
190,4.53,4.06
191,4.53,4.06
192,4.53,4.06
193,4.53,4.06
194,4.53,4.06
195,4.53,4.06
196,4.53,4.06
197,4.53,4.06
198,4.53,4.06
199,4.53,4.06
200,4.53,4.06
201,4.53,4.06
203,4.53,4.06
204,4.53,4.06
205,4.53,4.06
206,4.53,4.06
207,4.53,4.06
208,4.53,4.06
209,4.53,4.06
210,4.53,4.06
211,4.53,4.06
212,4.53,4.06
214,4.53,4.06
215,4.53,4.06
216,4.53,4.06
218,4.53,4.06
219,4.53,4.06
220,4.53,4.06
221,4.53,4.06
222,4.53,4.06
223,4.53,4.06
224,4.53,4.06
225,4.53,4.06
226,4.53,4.06
227,4.53,4.06
228,4.53,4.06
229,4.53,4.06
230,4.53,4.06
232,4.53,4.06
233,4.53,4.06
234,4.53,4.06
235,4.53,4.06
236,4.53,4.06
237,4.53,4.05
238,4.53,4.05
239,4.53,4.06
240,4.53,4.06
241,4.53,4.06
242,4.53,4.06
243,4.53,4.06
244,4.53,4.06
246,4.53,4.06
247,4.53,4.06
248,4.52,4.06
249,4.53,4.06
250,4.52,4.06
251,4.52,4.06
252,4.53,4.06
253,4.52,4.06
254,4.53,4.06
256,4.52,4.06
257,4.52,4.06
258,4.53,4.06
259,4.52,4.06
261,4.52,4.06
262,4.52,4.06
