time_ms,ch1_v,ch2_v
60,3.75,3.49
61,3.74,3.48
62,3.73,3.48
63,3.71,3.47
64,3.70,3.45
65,3.68,3.44
66,3.66,3.44
67,3.64,3.43
68,3.65,3.44
69,3.66,3.45
70,3.68,3.46
71,3.70,3.48
72,3.73,3.50
73,3.75,3.50
74,3.76,3.50
75,3.76,3.50
76,3.75,3.49
77,3.74,3.48
78,3.72,3.48
79,3.71,3.47
80,3.69,3.45
81,3.67,3.44
82,3.66,3.44
83,3.65,3.44
86,3.65,3.45
87,3.67,3.46
88,3.69,3.47
89,3.71,3.48
90,3.74,3.50
91,3.77,3.52
92,3.78,3.52
93,3.79,3.52
94,3.78,3.51
95,3.77,3.50
96,3.76,3.49
97,3.74,3.48
98,3.72,3.48
99,3.70,3.46
100,3.69,3.46
101,3.68,3.46
102,3.69,3.47
103,3.70,3.48
104,3.73,3.50
105,3.75,3.51
106,3.79,3.53
107,3.81,3.55
109,3.82,3.55
110,3.82,3.54
111,3.81,3.53
112,3.79,3.52
113,3.77,3.50
114,3.75,3.49
115,3.73,3.48
116,3.71,3.48
117,3.70,3.48
118,3.71,3.48
119,3.72,3.49
120,3.75,3.51
121,3.77,3.52
123,3.80,3.54
124,3.83,3.56
125,3.84,3.56
126,3.83,3.55
128,3.82,3.54
129,3.81,3.53
130,3.79,3.52
131,3.77,3.51
132,3.75,3.50
133,3.73,3.49
134,3.71,3.49
135,3.72,3.49
136,3.73,3.49
138,3.75,3.51
139,3.78,3.53
140,3.81,3.55
141,3.83,3.56
142,3.84,3.56
143,3.84,3.55
144,3.83,3.54
145,3.81,3.52
146,3.79,3.52
147,3.77,3.51
148,3.75,3.50
149,3.73,3.49
150,3.72,3.48
152,3.72,3.49
153,3.73,3.49
154,3.75,3.51
155,3.77,3.52
156,3.80,3.55
157,3.82,3.56
158,3.83,3.56
159,3.83,3.55
160,3.82,3.54
161,3.80,3.53
162,3.79,3.52
163,3.77,3.51
164,3.75,3.50
165,3.72,3.48
167,3.71,3.48
168,3.70,3.48
169,3.72,3.49
171,3.73,3.50
172,3.76,3.52
173,3.79,3.54
174,3.81,3.55
175,3.82,3.55
176,3.82,3.54
177,3.81,3.53
178,3.79,3.52
179,3.78,3.51
180,3.76,3.50
182,3.73,3.49
183,3.71,3.48
184,3.70,3.48
185,3.70,3.48
186,3.71,3.48
187,3.73,3.49
188,3.75,3.50
189,3.78,3.52
190,3.81,3.55
191,3.84,3.56
192,3.84,3.56
193,3.84,3.57
194,3.85,3.59
196,3.87,3.62
197,3.89,3.64
198,3.91,3.64
199,3.90,3.64
200,3.90,3.65
201,3.91,3.65
202,3.92,3.66
203,3.93,3.66
204,3.96,3.67
205,3.98,3.68
206,4.01,3.69
207,4.03,3.70
208,4.06,3.71
210,4.08,3.72
211,4.11,3.73
212,4.13,3.74
214,4.16,3.75
215,4.18,3.76
216,4.20,3.77
217,4.22,3.78
218,4.24,3.79
219,4.27,3.79
220,4.28,3.80
221,4.30,3.81
222,4.32,3.81
223,4.33,3.82
225,4.35,3.83
226,4.36,3.83
227,4.37,3.83
228,4.38,3.84
229,4.39,3.84
230,4.40,3.85
231,4.41,3.85
232,4.42,3.86
233,4.43,3.86
234,4.43,3.87
235,4.44,3.87
236,4.44,3.87
237,4.45,3.87
239,4.45,3.87
240,4.45,3.88
241,4.46,3.88
242,4.46,3.88
243,4.46,3.88
244,4.46,3.88
245,4.46,3.88
246,4.46,3.88
247,4.46,3.88
248,4.46,3.88
249,4.46,3.88
250,4.46,3.88
252,4.46,3.88
253,4.46,3.87
254,4.46,3.87
256,4.46,3.87
257,4.45,3.87
258,4.45,3.87
259,4.45,3.87
260,4.45,3.87
261,4.45,3.87
262,4.44,3.87
263,4.44,3.87
264,4.44,3.87
266,4.44,3.86
267,4.44,3.86
268,4.43,3.86
269,4.43,3.86
270,4.43,3.86
271,4.43,3.86
272,4.43,3.86
273,4.42,3.86
