time_ms,ch1_v,ch2_v
,4.52,4.14
66,4.52,4.14
67,4.52,4.14
68,4.52,4.14
69,4.52,4.14
70,4.52,4.14
71,4.52,4.14
72,4.52,4.14
73,4.52,4.14
74,4.52,4.14
75,4.52,4.14
76,4.52,4.14
77,4.52,4.14
78,4.52,4.14
79,4.52,4.14
80,4.52,4.14
81,4.52,4.14
82,4.52,4.14
83,4.52,4.14
84,4.52,4.14
86,4.52,4.14
87,4.52,4.14
88,4.52,4.14
89,4.52,4.14
90,4.52,4.14
91,4.52,4.14
92,4.52,4.14
94,4.52,4.14
95,4.52,4.14
96,4.52,4.14
97,4.52,4.14
98,4.52,4.14
99,4.52,4.14
100,4.52,4.14
101,4.52,4.14
102,4.52,4.14
103,4.52,4.14
104,4.52,4.14
105,4.52,4.14
106,4.52,4.14
107,4.52,4.14
108,4.52,4.14
109,4.52,4.14
110,4.52,4.14
112,4.52,4.14
113,4.52,4.14
114,4.52,4.14
115,4.52,4.14
116,4.52,4.14
117,4.52,4.14
118,4.52,4.14
119,4.52,4.14
120,4.52,4.14
121,4.52,4.14
122,4.52,4.14
123,4.52,4.14
124,4.52,4.14
126,4.52,4.14
128,4.52,4.14
129,4.52,4.14
130,4.52,4.14
131,4.52,4.14
132,4.52,4.14
133,4.52,4.14
134,4.52,4.14
135,4.52,4.14
136,4.52,4.14
137,4.52,4.14
138,4.52,4.14
139,4.52,4.14
141,4.52,4.14
142,4.52,4.14
143,4.52,4.14
144,4.52,4.14
145,4.52,4.14
146,4.52,4.14
147,4.52,4.14
148,4.52,4.14
149,4.52,4.14
150,4.52,4.14
151,4.52,4.14
152,4.52,4.14
153,4.52,4.14
155,4.52,4.14
156,4.52,4.14
157,4.52,4.14
158,4.52,4.13
159,4.52,4.13
160,4.52,4.14
161,4.52,4.13
162,4.52,4.13
163,4.52,4.13
164,4.52,4.13
165,4.52,4.13
166,4.52,4.13
167,4.52,4.13
169,4.52,4.13
171,4.52,4.13
172,4.52,4.13
173,4.52,4.13
174,4.52,4.13
175,4.52,4.13
176,4.52,4.13
177,4.52,4.13
178,4.52,4.13
179,4.52,4.13
180,4.52,4.13
181,4.52,4.14
182,4.52,4.14
184,4.53,4.14
185,4.53,4.15
186,4.53,4.14
187,4.53,4.14
188,4.53,4.14
189,4.53,4.14
190,4.53,4.14
191,4.51,4.12
192,4.48,4.10
193,4.44,4.07
