time_ms,ch1_v,ch2_v
61,4.39,4.32
62,4.39,4.32
63,4.39,4.33
64,4.39,4.34
65,4.39,4.34
66,4.39,4.35
67,4.39,4.35
68,4.39,4.35
69,4.39,4.36
70,4.39,4.36
71,4.39,4.37
72,4.39,4.37
73,4.39,4.38
74,4.39,4.38
75,4.39,4.39
76,4.39,4.39
77,4.39,4.40
78,4.39,4.40
79,4.39,4.41
80,4.39,4.41
81,4.39,4.41
82,4.39,4.42
83,4.39,4.42
84,4.39,4.43
86,4.39,4.43
87,4.39,4.44
88,4.39,4.44
89,4.39,4.45
90,4.39,4.45
91,4.39,4.46
92,4.39,4.46
93,4.39,4.47
94,4.39,4.48
96,4.39,4.48
97,4.39,4.49
98,4.39,4.49
99,4.40,4.50
100,4.39,4.50
101,4.39,4.51
102,4.40,4.52
103,4.39,4.52
104,4.39,4.53
105,4.40,4.54
106,4.39,4.55
107,4.40,4.55
108,4.40,4.56
109,4.40,4.57
110,4.40,4.57
111,4.40,4.58
113,4.40,4.59
114,4.40,4.60
115,4.40,4.61
116,4.40,4.63
117,4.40,4.64
118,4.40,4.65
119,4.40,4.66
120,4.41,4.68
121,4.40,4.69
122,4.40,4.70
123,4.41,4.71
124,4.41,4.72
125,4.41,4.73
126,4.41,4.74
129,4.41,4.75
130,4.41,4.76
131,4.41,4.77
132,4.41,4.78
133,4.41,4.78
134,4.41,4.79
135,4.41,4.79
136,4.41,4.80
137,4.41,4.80
138,4.41,4.81
139,4.41,4.82
140,4.41,4.82
141,4.41,4.83
143,4.41,4.83
144,4.41,4.84
145,4.41,4.84
146,4.41,4.84
147,4.40,4.85
148,4.40,4.85
149,4.40,4.86
150,4.40,4.86
151,4.40,4.86
152,4.40,4.87
153,4.40,4.87
154,4.40,4.87
155,4.40,4.88
156,4.40,4.88
158,4.40,4.88
159,4.40,4.89
160,4.40,4.89
161,4.40,4.89
162,4.40,4.89
163,4.40,4.90
164,4.40,4.90
165,4.40,4.90
166,4.40,4.90
167,4.40,4.90
168,4.40,4.91
169,4.40,4.91
171,4.40,4.91
172,4.40,4.91
173,4.40,4.91
175,4.40,4.92
176,4.40,4.92
177,4.40,4.92
178,4.40,4.92
179,4.40,4.92
180,4.40,4.92
181,4.40,4.93
182,4.40,4.93
183,4.40,4.93
184,4.40,4.93
185,4.40,4.93
186,4.40,4.93
187,4.40,4.93
188,4.40,4.93
190,4.40,4.93
191,4.40,4.92
192,4.40,4.92
193,4.40,4.91
194,4.39,4.91
195,4.39,4.90
196,4.40,4.90
197,4.40,4.89
198,4.40,4.89
199,4.40,4.88
200,4.40,4.87
201,4.40,4.87
202,4.41,4.86
203,4.40,4.85
205,4.41,4.84
206,4.41,4.83
207,4.41,4.82
208,4.41,4.81
209,4.41,4.80
210,4.41,4.79
211,4.41,4.78
212,4.41,4.78
214,4.41,4.76
215,4.41,4.76
216,4.41,4.75
217,4.40,4.74
218,4.40,4.73
220,4.40,4.72
221,4.40,4.71
222,4.40,4.70
223,4.40,4.69
224,4.40,4.68
225,4.40,4.67
226,4.40,4.66
227,4.40,4.66
228,4.40,4.65
229,4.40,4.64
230,4.40,4.63
231,4.39,4.62
232,4.39,4.62
233,4.39,4.61
235,4.39,4.60
236,4.39,4.60
237,4.39,4.59
238,4.39,4.58
239,4.39,4.58
240,4.39,4.57
241,4.39,4.57
242,4.39,4.57
243,4.39,4.56
244,4.39,4.56
245,4.38,4.55
246,4.38,4.55
247,4.39,4.55
249,4.38,4.54
250,4.38,4.54
251,4.39,4.54
252,4.39,4.53
253,4.38,4.53
254,4.38,4.53
256,4.38,4.52
257,4.38,4.52
258,4.38,4.52
259,4.38,4.52
260,4.39,4.51
261,4.39,4.51
263,4.39,4.51
264,4.39,4.51
265,4.39,4.51
266,4.39,4.51
267,4.39,4.51
268,4.39,4.51
269,4.39,4.51
270,4.39,4.50
271,4.39,4.51
272,4.39,4.50
273,4.39,4.50
274,4.39,4.51
275,4.39,4.50
277,4.39,4.50
