time_ms,ch1_v,ch2_v
71959,2.0445,2.4909
71960,2.0356,2.5062
71961,2.0445,2.5183
71962,2.0396,2.5409
71963,2.0372,2.5618
71964,2.0380,2.5828
71965,2.0396,2.6070
71966,2.0445,2.6215
71967,2.0501,2.6384
71968,2.0582,2.6311
71969,2.0622,2.6118
71970,2.0622,2.5925
71971,2.0622,2.5667
71972,2.0622,2.5481
71973,2.0622,2.5272
71974,2.0582,2.5022
71975,2.0549,2.4901
71976,2.0517,2.4933
71977,2.0501,2.5038
71978,2.0509,2.5248
71979,2.0549,2.5417
71980,2.0541,2.5441
71981,2.0558,2.5908
71982,2.0501,2.6134
71983,2.0622,2.6311
71984,2.0622,2.6319
71985,2.0799,2.6295
71986,2.0912,2.6094
71987,2.0848,2.5900
71988,2.0848,2.5586
71989,2.0872,2.5433
71990,2.0848,2.5223
71991,2.0622,2.4998
71992,2.0622,2.4998
71993,2.0622,2.5022
71994,2.0622,2.5143
71995,2.0622,2.5368
71996,2.0622,2.5554
71997,2.0622,2.5796
71998,2.0622,2.6037
71999,2.0622,2.6223
72000,2.0622,2.6432
72001,2.0840,2.6392
72002,2.0912,2.6279
72003,2.0896,2.6102
72004,2.0912,2.5908
72005,2.0880,2.5667
72006,2.0904,2.5425
72007,2.0622,2.5223
72008,2.0622,2.5006
72009,2.0622,2.5038
72010,2.0622,2.5143
72011,2.0622,2.5312
72012,2.0622,2.5514
72013,2.0574,2.5707
72014,2.0614,2.5949
72015,2.0622,2.6215
72016,2.0622,2.6424
72017,2.0622,2.6513
72018,2.0856,2.6432
72019,2.0912,2.6255
72020,2.0904,2.5957
72021,2.0904,2.5908
72022,2.0896,2.5634
72023,2.0864,2.5368
72024,2.0832,2.5159
72025,2.0622,2.5038
72026,2.0622,2.5095
72027,2.0622,2.5232
72028,2.0622,2.5409
72029,2.0622,2.5659
72030,2.0622,2.5876
72031,2.0622,2.6102
72032,2.0622,2.6360
72033,2.0622,2.6481
72034,2.0815,2.6545
72035,2.0888,2.6553
72036,2.0912,2.6392
72037,2.0960,2.6207
72038,2.0944,2.5957
72039,2.0904,2.5788
72040,2.0880,2.5465
72041,2.0815,2.5360
72042,2.0815,2.5183
72043,2.0622,2.5256
72044,2.0622,2.5409
72045,2.0622,2.5651
72046,2.0622,2.5908
72047,2.0622,2.6102
72048,2.0622,2.6319
72049,2.0622,2.6489
72050,2.0622,2.6795
72051,2.0864,2.6795
72052,2.0968,2.6666
72053,2.1001,2.6489
72054,2.1009,2.6303
72055,2.1001,2.5981
72056,2.0904,2.5779
72057,2.0944,2.5538
72058,2.0896,2.5385
72059,2.0888,2.5360
72060,2.0864,2.5352
72061,2.0799,2.5651
72062,2.0848,2.5836
72063,2.0832,2.6037
72064,2.0622,2.6295
72065,2.0840,2.6553
72066,2.0815,2.6714
72067,2.0896,2.6867
72068,2.0977,2.7166
72069,2.1017,2.6795
72070,2.1073,2.6561
72071,2.1073,2.6360
72072,2.1073,2.6118
72073,2.0993,2.5916
72074,2.0985,2.5739
72075,2.0936,2.5457
72076,2.0904,2.5570
72077,2.0928,2.5659
72078,2.0936,2.5868
72079,2.0928,2.6045
72080,2.0888,2.6287
72081,2.0888,2.6481
72082,2.0864,2.6738
72083,2.0928,2.6956
72084,2.1017,2.6972
72085,2.1025,2.6988
72086,2.1073,2.6819
72087,2.1097,2.6674
72088,2.1114,2.6416
72089,2.1073,2.6190
72090,2.1017,2.5884
72091,2.0993,2.5683
72092,2.0928,2.5634
72093,2.0928,2.5659
72094,2.0928,2.5828
72095,2.0904,2.6037
72096,2.0912,2.6190
72097,2.0888,2.6432
72098,2.0904,2.6690
72099,2.0928,2.6932
72100,2.0920,2.7101
72101,2.0977,2.7166
72102,2.1041,2.7045
72103,2.1057,2.6867
72104,2.1049,2.6674
72105,2.1017,2.6432
72106,2.1009,2.6174
72107,2.0993,2.5900
72108,2.0928,2.5675
72109,2.0896,2.5699
72110,2.0896,2.5788
72111,2.0880,2.5941
72112,2.0864,2.6102
72113,2.0864,2.6311
72114,2.0840,2.6601
72115,2.0832,2.6771
72116,2.0856,2.7004
72117,2.0896,2.7125
72118,2.0944,2.7149
72119,2.1017,2.6940
72120,2.1017,2.6690
72121,2.1017,2.6505
72122,2.0977,2.6174
72123,2.0928,2.5965
72124,2.0944,2.5683
72125,2.0888,2.5586
72126,2.0840,2.5699
72127,2.0815,2.5763
72128,2.0840,2.5916
72129,2.0840,2.6134
72130,2.0799,2.6344
72131,2.0622,2.6577
72132,2.0832,2.6779
72133,2.0815,2.6996
72134,2.0848,2.7149
72135,2.0944,2.7125
72136,2.1009,2.6948
72137,2.1033,2.6706
72138,2.1041,2.6464
72139,2.1017,2.6174
72140,2.1001,2.5925
72141,2.0920,2.5699
72142,2.0872,2.5651
72143,2.0904,2.5699
72144,2.0864,2.5828
72145,2.0840,2.6005
72146,2.0872,2.6199
72147,2.0896,2.6432
72148,2.0832,2.6690
72149,2.0622,2.6916
72150,2.0872,2.7053
72151,2.0912,2.7109
72152,2.1089,2.6996
72153,2.1170,2.6803
72154,2.1138,2.6561
72155,2.1146,2.6344
72156,2.1154,2.6086
72157,2.1057,2.5796
72158,2.1057,2.5586
72159,2.1017,2.5570
72160,2.1025,2.5675
72161,2.1009,2.5820
72162,2.1017,2.6037
72163,2.1017,2.6199
72164,2.1017,2.6432
72165,2.1017,2.6714
72166,2.0993,2.6867
72167,2.1033,2.7037
72168,2.1154,2.6956
72169,2.1251,2.6900
72170,2.1259,2.6666
72171,2.1275,2.6432
72172,2.1259,2.6182
72173,2.1202,2.5941
72174,2.1170,2.5699
72175,2.1130,2.5522
72176,2.1138,2.5570
72177,2.1097,2.5667
72178,2.1097,2.5836
72179,2.1130,2.6029
72180,2.1105,2.6223
72181,2.1041,2.6577
72182,2.1089,2.6747
72183,2.1275,2.6892
72184,2.1138,2.6948
72185,2.1178,2.6867
72186,2.1162,2.6682
72187,2.1218,2.6537
72188,2.1194,2.6263
72189,2.1138,2.6005
72190,2.1105,2.5763
72191,2.1017,2.5554
72192,2.1001,2.5457
72193,2.0840,2.5530
72194,2.0936,2.5675
72195,2.0944,2.5828
72196,2.0904,2.6078
72197,2.0864,2.6263
72198,2.0872,2.6489
72199,2.0622,2.6706
72200,2.0944,2.6932
72201,2.1017,2.6948
72202,2.1089,2.6859
72203,2.1130,2.6690
72204,2.1097,2.6448
72205,2.1049,2.6199
72206,2.1065,2.5973
72207,2.1009,2.5715
72208,2.0993,2.5530
72209,2.0993,2.5505
72210,2.0944,2.5618
72211,2.0896,2.5771
72212,2.0912,2.6005
72213,2.0985,2.6174
72214,2.0896,2.6392
72215,2.0896,2.6618
72216,2.0896,2.6819
72217,2.0993,2.7029
72218,2.1041,2.6996
72219,2.1073,2.6916
72220,2.1097,2.6698
72221,2.1162,2.6440
72222,2.1194,2.6231
72223,2.1033,2.5941
72224,2.1001,2.5683
72225,2.1017,2.5602
72226,2.1009,2.5634
72227,2.0977,2.5691
72228,2.0928,2.5852
72229,2.1017,2.6086
72230,2.0880,2.6287
72231,2.0912,2.6545
72232,2.0888,2.6747
72233,2.0622,2.6956
72234,2.0977,2.7133
72235,2.1073,2.7109
72236,2.1146,2.6956
72237,2.1202,2.6811
72238,2.1186,2.6553
72239,2.1202,2.6319
72240,2.1170,2.6037
72241,2.1122,2.5820
72242,2.1130,2.5739
72243,2.1105,2.5788
72244,2.1154,2.5916
72245,2.1122,2.6150
72246,2.1089,2.6319
72247,2.1017,2.6553
72248,2.1251,2.6795
72249,2.1097,2.6980
72250,2.1146,2.7214
72251,2.1186,2.7335
72252,2.1234,2.7335
72253,2.1275,2.7214
72254,2.1331,2.6988
72255,2.1299,2.6771
72256,2.1275,2.6481
72257,2.1234,2.6215
72258,2.1170,2.6037
72259,2.1162,2.5957
72260,2.1267,2.6102
72261,2.1122,2.6182
72262,2.1162,2.6360
72263,2.1089,2.6618
72264,2.0936,2.6843
72265,2.1073,2.7069
72266,2.1122,2.7238
72267,2.1105,2.7464
72268,2.1178,2.7568
72269,2.1194,2.7464
72270,2.1186,2.7319
72271,2.1267,2.7037
72272,2.1194,2.6747
72273,2.1178,2.6473
72274,2.1130,2.6199
72275,2.1041,2.6150
72276,2.1041,2.6174
72277,2.0993,2.6295
72278,2.1025,2.6424
72279,2.1025,2.6666
72280,2.1057,2.6908
72281,2.1017,2.7085
72282,2.1001,2.7335
72283,2.1017,2.7472
72284,2.1017,2.7649
72285,2.1025,2.7673
72286,2.1017,2.7488
72287,2.1025,2.7303
72288,2.1025,2.6980
72289,2.1146,2.6706
72290,2.0936,2.6432
72291,2.0896,2.6174
72292,2.0823,2.6174
72293,2.0832,2.6182
72294,2.0622,2.6295
72295,2.0622,2.6481
72296,2.0622,2.6690
72297,2.0622,2.6867
72298,2.0622,2.7101
72299,2.0622,2.7295
72300,2.0622,2.7464
72301,2.0622,2.7504
72302,2.0832,2.7343
72303,2.0622,2.6996
72304,2.0622,2.6819
72305,2.0622,2.6513
72306,2.0541,2.6247
72307,2.0525,2.5957
72308,2.0461,2.5747
72309,2.0412,2.5763
72310,2.0396,2.5884
72311,2.0445,2.6021
72312,2.0412,2.6231
72313,2.0396,2.6360
72314,2.0396,2.6642
72315,2.0396,2.6827
72316,2.0493,2.7077
72317,2.0485,2.7166
72318,2.0598,2.7133
72319,2.0622,2.7037
72320,2.0622,2.6843
72321,2.0622,2.6561
72322,2.0622,2.6295
72323,2.0622,2.6094
72324,2.0622,2.5763
72325,2.0598,2.5570
72326,2.0558,2.5610
72327,2.0606,2.5715
72328,2.0574,2.5884
72329,2.0558,2.5941
72330,2.0590,2.6279
72331,2.0590,2.6529
72332,2.0533,2.6698
72333,2.0598,2.6948
72334,2.0928,2.7053
72335,2.0807,2.6940
72336,2.0880,2.6819
72337,2.0904,2.6577
72338,2.0888,2.6384
72339,2.0896,2.6086
72340,2.0848,2.5868
72341,2.0622,2.5546
72342,2.0622,2.5546
72343,2.0622,2.5554
72344,2.0622,2.5739
72345,2.0622,2.5892
72346,2.0622,2.6126
72347,2.0622,2.6336
72348,2.0622,2.6553
72349,2.0622,2.6730
72350,2.0622,2.6948
72351,2.0880,2.7182
72352,2.0936,2.6948
72353,2.1025,2.6811
72354,2.1041,2.6553
72355,2.1025,2.6344
72356,2.1001,2.6102
72357,2.0944,2.5884
72358,2.0952,2.5634
72359,2.0880,2.5497
72360,2.0888,2.5667
72361,2.0888,2.5908
72362,2.0872,2.5989
72363,2.0912,2.6231
72364,2.0799,2.6424
72365,2.0840,2.6650
72366,2.0880,2.6908
72367,2.0944,2.7069
72368,2.1017,2.7061
72369,2.1041,2.6932
72370,2.1025,2.6714
72371,2.1073,2.6537
72372,2.1057,2.6223
72373,2.1025,2.6013
72374,2.0977,2.5779
72375,2.0960,2.5618
72376,2.0936,2.5667
72377,2.0928,2.5602
72378,2.0896,2.5884
72379,2.0880,2.6150
72380,2.0832,2.6327
72381,2.0864,2.6553
72382,2.0888,2.6763
72383,2.0856,2.6940
72384,2.0936,2.7101
72385,2.0993,2.7109
72386,2.1041,2.6948
72387,2.1089,2.6763
72388,2.1073,2.6489
72389,2.1057,2.6231
72390,2.1017,2.5973
72391,2.1009,2.5747
72392,2.0928,2.5651
72393,2.0912,2.5683
72394,2.0888,2.5925
72395,2.0896,2.6070
72396,2.0848,2.6231
72397,2.0880,2.6432
72398,2.0888,2.6666
72399,2.0888,2.6908
72400,2.0920,2.7061
72401,2.0912,2.7206
72402,2.1017,2.7109
72403,2.1073,2.6956
72404,2.1097,2.6706
72405,2.1097,2.6473
72406,2.1073,2.6231
72407,2.0977,2.5973
72408,2.0968,2.5796
72409,2.0936,2.5715
72410,2.0936,2.5844
72411,2.0928,2.5973
72412,2.0912,2.6094
72413,2.0896,2.6182
72414,2.0864,2.6545
72415,2.0840,2.6835
72416,2.0912,2.7069
72417,2.0912,2.7206
72418,2.0968,2.7343
72419,2.1073,2.7335
72420,2.1170,2.7004
72421,2.1146,2.6948
72422,2.1218,2.6690
72423,2.1162,2.6513
72424,2.1122,2.6215
72425,2.1057,2.6166
72426,2.1065,2.6062
72427,2.1033,2.6134
72428,2.1089,2.6327
72429,2.1057,2.6505
72430,2.1025,2.6698
72431,2.1089,2.6948
72432,2.1025,2.7125
72433,2.1017,2.7351
72434,2.1081,2.7440
72435,2.1122,2.7673
72436,2.1170,2.7496
72437,2.1186,2.7335
72438,2.1226,2.7101
72439,2.1186,2.6867
72440,2.1186,2.6585
72441,2.1154,2.6336
72442,2.1089,2.6231
72443,2.1097,2.6279
72444,2.1057,2.6473
72445,2.1089,2.6561
72446,2.1065,2.6843
72447,2.1049,2.6892
72448,2.1025,2.7383
72449,2.1041,2.7440
72450,2.1033,2.7601
72451,2.1033,2.7770
72452,2.1146,2.7794
72453,2.1170,2.7633
72454,2.1154,2.7415
72455,2.1162,2.7125
72456,2.1154,2.6867
72457,2.1089,2.6561
72458,2.1057,2.6408
72459,2.1073,2.6424
72460,2.1009,2.6545
72461,2.0960,2.6585
72462,2.1017,2.6763
72463,2.0977,2.6988
72464,2.0977,2.7206
72465,2.0936,2.7440
72466,2.0936,2.7697
72467,2.0993,2.7810
72468,2.0977,2.7907
72469,2.0993,2.7778
72470,2.0928,2.7520
72471,2.1009,2.7278
72472,2.0928,2.7085
72473,2.0840,2.6690
72474,2.0622,2.6174
72475,2.0622,2.6231
72476,2.0622,2.6352
72477,2.0614,2.6440
72478,2.0622,2.6577
72479,2.0622,2.6738
72480,2.0622,2.6875
72481,2.0622,2.7206
72482,2.0622,2.7359
72483,2.0622,2.7633
72484,2.0622,2.7560
72485,2.0622,2.7601
72486,2.0606,2.7351
72487,2.0590,2.7069
72488,2.0509,2.6747
72489,2.0485,2.6577
72490,2.0429,2.6190
72491,2.0364,2.6013
72492,2.0356,2.5812
72493,2.0404,2.5973
72494,2.0316,2.5973
72495,2.0348,2.6247
72496,2.0235,2.6432
72497,2.0316,2.6690
72498,2.0324,2.6875
72499,2.0300,2.7085
72500,2.0324,2.7440
72501,2.0429,2.7343
72502,2.0501,2.7069
72503,2.0549,2.7021
72504,2.0606,2.6811
72505,2.0622,2.6569
72506,2.0598,2.6303
72507,2.0590,2.6062
72508,2.0558,2.5788
72509,2.0533,2.5707
72510,2.0549,2.5796
72511,2.0517,2.5916
72512,2.0549,2.6118
72513,2.0501,2.6344
72514,2.0541,2.6585
72515,2.0509,2.6875
72516,2.0525,2.6964
72517,2.0606,2.7166
72518,2.0622,2.7206
72519,2.0622,2.7158
72520,2.0815,2.6972
72521,2.0856,2.6714
72522,2.0622,2.6513
72523,2.0622,2.6199
72524,2.0622,2.5957
72525,2.0622,2.5715
72526,2.0622,2.5779
72527,2.0622,2.5908
72528,2.0622,2.5973
72529,2.0622,2.6271
72530,2.0622,2.6513
72531,2.0622,2.6690
72532,2.0622,2.6948
72533,2.0622,2.7101
72534,2.0622,2.7303
72535,2.0896,2.7295
72536,2.0912,2.7166
72537,2.0936,2.6948
72538,2.0912,2.6698
72539,2.0904,2.6456
72540,2.0880,2.6150
72541,2.0832,2.5916
72542,2.0622,2.5836
72543,2.0622,2.5916
72544,2.0622,2.5981
72545,2.0622,2.6142
72546,2.0622,2.6376
72547,2.0622,2.6601
72548,2.0622,2.6795
72549,2.0622,2.7029
72550,2.0622,2.7206
72551,2.0622,2.7335
72552,2.0872,2.7335
72553,2.0928,2.7117
72554,2.0944,2.6900
72555,2.0912,2.6674
72556,2.0896,2.6392
72557,2.0848,2.6053
72558,2.0848,2.5933
72559,2.0815,2.5828
72560,2.0622,2.5925
72561,2.0622,2.6005
72562,2.0622,2.6190
72563,2.0622,2.6440
72564,2.0622,2.6690
72565,2.0622,2.6916
72566,2.0622,2.7117
72567,2.0622,2.7319
72568,2.0815,2.7383
72569,2.0912,2.7222
72570,2.0936,2.7077
72571,2.0968,2.6835
72572,2.0944,2.6650
72573,2.0904,2.6336
72574,2.0904,2.6062
73763,2.0485,3.2581
73764,2.0477,3.2549
73765,2.0469,3.2379
73765,2.0469,3.2379
73765,2.0469,3.2379
73765,2.0469,3.2379
73765,2.0469,3.2379
73766,2.0429,3.2363
73767,2.0396,3.2291
73768,2.0380,3.2234
73769,2.0404,3.2259
73770,2.0300,3.2218
73771,2.0324,3.2234
73772,2.0292,3.2307
73773,2.0267,3.2363
73774,2.0251,3.2492
73775,2.0251,3.2468
73776,2.0235,3.2412
73777,2.0227,3.2444
73778,2.0195,3.2307
73779,2.0195,3.2218
73780,2.0155,3.2097
73781,2.0138,3.2162
73782,2.0114,3.1936
73783,2.0098,3.1807
73784,1.9993,3.1727
73785,2.0010,3.1670
73786,1.9993,3.1598
73787,1.9993,3.1485
73788,2.0098,3.1485
73789,1.9977,3.1695
73790,1.9961,3.1485
73791,1.9913,3.1211
73792,1.9913,3.1541
73793,1.9873,3.1388
73794,1.9848,3.1404
73795,1.9881,3.1308
73796,1.9784,3.1219
73797,1.9832,3.1098
73798,1.9776,3.1018
73799,1.9744,3.0961
73800,1.9736,3.0953
73801,1.9727,3.0703
73802,1.9727,3.0695
73803,1.9687,3.0558
73804,1.9671,3.0582
73805,1.9631,3.0510
73806,1.9599,3.0429
73807,1.9639,3.0308
73808,1.9582,3.0486
73809,1.9574,3.0300
73810,1.9542,3.0252
73811,1.9510,3.0034
73812,1.9510,3.0147
73813,1.9486,3.0075
73814,1.9478,3.0018
73815,1.9470,2.9865
73816,1.9462,2.9922
73817,1.9405,2.9857
73818,1.9381,2.9801
73819,1.9381,2.9543
73820,1.9349,2.9704
73821,1.9333,2.9720
73822,1.9365,2.9551
73823,1.9300,2.9583
73824,1.9268,2.9519
73825,1.9292,2.9519
73826,1.9268,2.9406
73827,1.9220,2.9454
73828,1.9244,2.9680
73829,1.9212,2.9317
73830,1.9171,2.9229
73831,1.9212,2.9245
73832,1.9212,2.9196
73833,1.9163,2.9148
73834,1.9171,2.9084
73835,1.9155,2.9100
73836,1.9131,2.8810
73837,1.9107,2.8793
73838,1.9123,2.8753
73839,1.9123,2.8874
73840,1.9091,2.8995
73841,1.9091,2.8874
73842,1.9083,2.8858
73843,1.9042,2.8858
73844,1.9002,2.8810
73845,1.9018,2.8753
73846,1.8994,2.8793
73847,1.8994,2.8793
73848,1.9002,2.8640
73849,1.8954,2.8721
73850,1.8970,2.8640
73851,1.8962,2.8713
73852,1.8978,2.8648
73853,1.8954,2.8568
73854,1.8946,2.8600
73855,1.8954,2.8431
73856,1.8954,2.8527
73857,1.8954,2.8713
73858,1.8946,2.8503
73859,1.8930,2.8648
73860,1.8873,2.8479
73861,1.8849,2.8237
73862,1.8881,2.8463
73863,1.8865,2.8423
73864,1.8841,2.8382
73865,1.8833,2.8407
73866,1.8857,2.8382
73867,1.8865,2.8495
73868,1.8865,2.8366
73869,1.8833,2.8487
73870,1.8833,2.8141
73871,1.8809,2.8286
73872,1.8825,2.8270
73873,1.8833,2.8262
73874,1.8801,2.8310
73875,1.8785,2.8237
73876,1.8801,2.8245
73877,1.8752,2.8245
73878,1.8768,2.8245
73879,1.8696,2.8181
73880,1.8801,2.8237
73881,1.8785,2.8189
73882,1.8777,2.8286
73883,1.8777,2.8189
73884,1.8785,2.8165
73885,1.8720,2.8157
73886,1.8704,2.8133
73887,1.8712,2.8157
73888,1.8664,2.7891
73889,1.8785,2.7979
73890,1.8680,2.8052
73891,1.8696,2.8133
73892,1.8696,2.8068
73893,1.8696,2.8100
73894,1.8696,2.8060
73895,1.8672,2.8060
73896,1.8720,2.8020
73897,1.8696,2.8004
73898,1.8672,2.7875
73899,1.8696,2.8020
73900,1.8640,2.8020
73901,1.8696,2.7988
73902,1.8688,2.8020
73903,1.8672,2.8028
73904,1.8672,2.7988
73905,1.8656,2.7971
73906,1.8696,2.7988
73907,1.8688,2.7979
73908,1.8664,2.7971
73909,1.8696,2.7955
73910,1.8672,2.7979
73911,1.8688,2.7971
73912,1.8664,2.7931
73913,1.8656,2.7939
73914,1.8656,2.7722
73915,1.8656,2.7979
73916,1.8680,2.7907
73917,1.8688,2.7899
73918,1.8640,2.7931
73919,1.8672,2.7955
73920,1.8591,2.7891
73921,1.8648,2.7971
73922,1.8648,2.7891
73923,1.8672,2.7899
73924,1.8615,2.7842
73925,1.8607,2.7883
73926,1.8656,2.7875
73927,1.8623,2.7907
73928,1.8640,2.7891
73929,1.8632,2.7867
73930,1.8688,2.7955
73931,1.8607,2.7867
73932,1.8599,2.7891
73933,1.8567,2.7875
73934,1.8615,2.7867
73935,1.8591,2.7875
73936,1.8599,2.7842
73937,1.8607,2.7867
73938,1.8575,2.7859
73939,1.8583,2.7834
73940,1.8599,2.7826
73941,1.8656,2.7826
73942,1.8607,2.7826
73943,1.8648,2.7842
73944,1.8575,2.7834
73945,1.8591,2.7842
73946,1.8575,2.7649
73947,1.8607,2.7851
73948,1.8575,2.7826
73949,1.8575,2.7762
73950,1.8607,2.7778
73951,1.8575,2.7826
73952,1.8559,2.7802
73953,1.8543,2.7810
73954,1.8575,2.7826
73955,1.8575,2.7826
73956,1.8559,2.7770
73957,1.8599,2.7810
73958,1.8583,2.7842
73959,1.8575,2.7762
73960,1.8559,2.7746
73961,1.8591,2.7778
73962,1.8567,2.7842
73963,1.8575,2.7778
73964,1.8575,2.7802
73965,1.8551,2.7746
73966,1.8551,2.7746
73967,1.8527,2.7770
73968,1.8543,2.7842
73969,1.8559,2.7738
73970,1.8559,2.7746
73971,1.8567,2.7730
73972,1.8567,2.7754
73973,1.8543,2.7770
73974,1.8575,2.7762
73975,1.8551,2.7802
73976,1.8551,2.7770
73977,1.8543,2.7778
73978,1.8551,2.7762
73979,1.8519,2.7867
73980,1.8519,2.7794
73981,1.8543,2.7778
73982,1.8495,2.7730
73983,1.8527,2.7722
73984,1.8551,2.7730
73985,1.8535,2.7778
73986,1.8567,2.7746
73987,1.8511,2.7762
73988,1.8519,2.7722
73989,1.8543,2.7738
73990,1.8543,2.7689
73991,1.8543,2.7730
73992,1.8543,2.7738
73993,1.8551,2.7722
73994,1.8519,2.7730
73995,1.8551,2.7746
73996,1.8543,2.7762
73997,1.8535,2.7770
73998,1.8527,2.7746
73999,1.8543,2.7722
74000,1.8615,2.7722
74001,1.8438,2.7722
74002,1.8519,2.7722
74003,1.8535,2.7722
74004,1.8535,2.7714
74005,1.8527,2.7722
74006,1.8559,2.7746
74007,1.8519,2.7738
74008,1.8543,2.7714
74009,1.8511,2.7714
74010,1.8486,2.7738
74011,1.8527,2.7762
74012,1.8486,2.7722
74013,1.8495,2.7722
74014,1.8591,2.7722
74015,1.8527,2.7738
74016,1.8535,2.7722
74017,1.8543,2.7714
74018,1.8511,2.7754
74019,1.8495,2.7722
74020,1.8495,2.7730
74021,1.8527,2.7722
74022,1.8519,2.7705
74023,1.8527,2.7689
74024,1.8478,2.7722
74025,1.8527,2.7722
74026,1.8495,2.7722
74027,1.8519,2.7681
74028,1.8511,2.7705
74029,1.8519,2.7722
74030,1.8495,2.7762
74031,1.8486,2.7697
74032,1.8519,2.7754
74033,1.8551,2.7665
74034,1.8511,2.7730
74035,1.8495,2.7722
74036,1.8511,2.7714
74037,1.8527,2.7681
74038,1.8535,2.7722
74039,1.8519,2.7738
74040,1.8543,2.7722
74041,1.8519,2.7722
74042,1.8527,2.7762
74043,1.8503,2.7697
74044,1.8551,2.7722
74045,1.8495,2.7722
74046,1.8527,2.7722
74047,1.8543,2.7722
74048,1.8519,2.7697
74049,1.8511,2.7722
74050,1.8478,2.7770
74051,1.8503,2.7714
74052,1.8519,2.7722
74053,1.8527,2.7649
74054,1.8543,2.7722
74055,1.8527,2.7681
