time_ms,ch1_v,ch2_v
4,4.57,3.96
75,4.57,3.96
76,4.57,3.96
77,4.57,3.96
78,4.56,3.96
79,4.56,3.96
80,4.56,3.96
81,4.56,3.96
82,4.55,3.95
83,4.55,3.95
84,4.55,3.95
86,4.55,3.95
87,4.54,3.95
88,4.54,3.95
89,4.54,3.95
90,4.54,3.95
91,4.54,3.95
92,4.54,3.95
93,4.53,3.95
94,4.53,3.95
95,4.53,3.95
96,4.53,3.95
98,4.53,3.95
99,4.53,3.94
100,4.52,3.95
101,4.52,3.94
102,4.52,3.94
103,4.52,3.94
104,4.52,3.94
105,4.52,3.94
106,4.52,3.94
107,4.52,3.94
108,4.52,3.94
109,4.52,3.94
110,4.52,3.94
111,4.51,3.94
113,4.51,3.94
114,4.51,3.94
115,4.51,3.94
116,4.51,3.94
117,4.51,3.94
118,4.51,3.94
119,4.51,3.94
120,4.51,3.94
121,4.51,3.94
122,4.51,3.94
123,4.51,3.95
124,4.51,3.94
125,4.51,3.94
128,4.51,3.95
129,4.51,3.94
130,4.51,3.95
131,4.51,3.95
132,4.51,3.95
133,4.51,3.95
134,4.51,3.95
135,4.51,3.95
136,4.51,3.95
137,4.51,3.95
138,4.51,3.95
139,4.51,3.95
140,4.51,3.95
142,4.51,3.95
143,4.51,3.95
144,4.51,3.95
145,4.51,3.95
146,4.51,3.95
147,4.51,3.95
148,4.51,3.95
149,4.51,3.95
150,4.51,3.95
151,4.51,3.95
152,4.51,3.95
153,4.51,3.95
154,4.51,3.95
156,4.51,3.95
157,4.51,3.95
158,4.51,3.95
159,4.51,3.95
160,4.51,3.95
161,4.51,3.95
162,4.51,3.95
163,4.51,3.96
164,4.51,3.95
165,4.51,3.96
166,4.51,3.96
167,4.52,3.96
168,4.51,3.96
171,4.51,3.96
172,4.52,3.96
173,4.51,3.96
174,4.51,3.96
175,4.52,3.96
176,4.52,3.96
177,4.52,3.96
178,4.51,3.96
179,4.51,3.96
180,4.51,3.96
181,4.51,3.96
182,4.52,3.96
183,4.52,3.96
185,4.51,3.96
186,4.51,3.96
187,4.51,3.96
188,4.51,3.96
189,4.51,3.96
190,4.51,3.96
191,4.51,3.96
192,4.51,3.96
193,4.51,3.96
194,4.51,3.96
195,4.51,3.96
196,4.51,3.96
197,4.51,3.96
199,4.51,3.96
200,4.51,3.96
201,4.51,3.96
202,4.51,3.96
203,4.51,3.96
204,4.51,3.96
205,4.51,3.96
206,4.51,3.96
207,4.51,3.96
208,4.51,3.96
209,4.51,3.96
210,4.51,3.96
211,4.51,3.96
214,4.51,3.96
215,4.51,3.96
216,4.51,3.96
217,4.51,3.96
218,4.51,3.96
219,4.51,3.96
220,4.51,3.96
221,4.51,3.96
222,4.51,3.97
223,4.51,3.96
224,4.51,3.96
225,4.51,3.96
226,4.51,3.96
228,4.51,3.96
229,4.51,3.96
230,4.51,3.97
231,4.51,3.96
232,4.51,3.96
233,4.51,3.97
234,4.51,3.96
235,4.51,3.97
236,4.51,3.96
237,4.51,3.96
238,4.51,3.96
239,4.51,3.96
240,4.51,3.96
242,4.51,3.96
243,4.51,3.96
244,4.51,3.96
245,4.51,3.96
246,4.51,3.97
247,4.51,3.96
248,4.51,3.97
249,4.51,3.97
250,4.51,3.97
251,4.51,3.97
252,4.51,3.97
253,4.51,3.97
254,4.51,3.97
257,4.51,3.97
258,4.51,3.97
259,4.51,3.97
260,4.51,3.97
261,4.51,3.96
262,4.51,3.97
263,4.51,3.97
264,4.51,3.97
265,4.51,3.97
266,4.51,3.97
267,4.51,3.97
268,4.51,3.97
269,4.51,3.97
271,4.51,3.97
272,4.51,3.97
273,4.51,3.97
274,4.51,3.97
275,4.51,3.97
276,4.51,3.97
277,4.51,3.97
278,4.51,3.97
279,4.51,3.97
280,4.51,3.97
281,4.51,3.97
282,4.51,3.97
283,4.51,3.97
285,4.51,3.97
286,4.51,3.97
287,4.51,3.97
288,4.51,3.97
289,4.51,3.97
290,4.51,3.97
291,4.51,3.97
292,4.51,3.97
293,4.51,3.97
294,4.51,3.97
295,4.51,3.97
296,4.51,3.97
297,4.51,3.98
300,4.51,3.98
301,4.51,3.97
302,4.51,3.98
303,4.51,3.98
304,4.51,3.98
305,4.51,3.98
306,4.51,3.98
307,4.51,3.98
308,4.51,3.98
309,4.51,3.98
310,4.51,3.98
311,4.51,3.98
313,4.51,3.98
314,4.51,3.98
315,4.51,3.98
316,4.51,3.98
317,4.51,3.98
318,4.51,3.98
319,4.51,3.98
320,4.51,3.98
321,4.51,3.98
322,4.51,3.99
323,4.51,3.99
324,4.51,3.99
325,4.51,3.99
327,4.51,3.99
328,4.51,3.98
329,4.51,3.99
330,4.51,3.99
331,4.51,3.99
332,4.51,3.99
333,4.51,3.99
334,4.51,3.99
335,4.51,3.99
336,4.51,3.99
337,4.51,3.99
338,4.51,3.99
340,4.51,3.99
342,4.51,3.99
343,4.51,3.99
344,4.51,3.99
345,4.51,3.99
346,4.51,3.99
347,4.51,3.99
348,4.51,3.99
349,4.51,3.99
350,4.51,3.99
351,4.51,3.99
352,4.51,3.99
353,4.51,3.99
355,4.51,4.00
356,4.51,4.00
357,4.51,4.00
358,4.51,4.00
359,4.51,4.00
360,4.51,4.00
361,4.51,4.00
362,4.51,4.00
363,4.51,4.00
364,4.51,4.00
365,4.51,4.00
366,4.51,4.00
367,4.50,4.01
368,4.50,4.00
369,4.50,4.01
371,4.50,4.00
372,4.50,4.01
373,4.50,4.01
374,4.50,4.01
375,4.50,4.01
376,4.50,4.01
377,4.50,4.01
378,4.51,4.01
379,4.50,4.01
380,4.50,4.01
381,4.50,4.01
382,4.50,4.02
384,4.50,4.02
385,4.50,4.02
386,4.50,4.02
388,4.50,4.02
389,4.50,4.02
390,4.50,4.02
391,4.50,4.02
392,4.50,4.02
393,4.50,4.03
394,4.50,4.03
395,4.50,4.03
396,4.50,4.03
397,4.50,4.03
398,4.50,4.03
399,4.50,4.03
400,4.50,4.04
401,4.50,4.03
402,4.50,4.03
404,4.50,4.04
405,4.50,4.04
406,4.50,4.04
407,4.50,4.04
408,4.50,4.04
409,4.50,4.04
410,4.50,4.04
411,4.50,4.04
412,4.51,4.04
413,4.51,4.05
414,4.51,4.05
415,4.50,4.05
416,4.51,4.05
417,4.50,4.05
418,4.50,4.05
420,4.50,4.05
421,4.50,4.06
422,4.51,4.06
423,4.51,4.06
424,4.51,4.06
425,4.51,4.06
427,4.51,4.06
428,4.50,4.06
429,4.50,4.06
430,4.50,4.06
431,4.50,4.06
432,4.50,4.06
433,4.51,4.07
434,4.50,4.07
436,4.51,4.07
437,4.51,4.07
438,4.50,4.07
439,4.50,4.07
440,4.51,4.07
441,4.51,4.08
442,4.50,4.08
443,4.51,4.08
444,4.51,4.08
445,4.51,4.08
446,4.51,4.09
447,4.51,4.09
448,4.50,4.09
449,4.51,4.09
451,4.51,4.09
452,4.51,4.10
453,4.51,4.10
454,4.51,4.10
455,4.51,4.10
456,4.51,4.10
457,4.51,4.10
458,4.51,4.11
459,4.51,4.11
460,4.50,4.11
461,4.51,4.11
462,4.50,4.11
463,4.50,4.11
465,4.50,4.11
466,4.50,4.11
467,4.50,4.12
468,4.50,4.12
470,4.50,4.12
471,4.50,4.12
472,4.50,4.12
473,4.50,4.12
474,4.50,4.12
475,4.50,4.12
476,4.50,4.13
477,4.50,4.12
478,4.50,4.12
480,4.50,4.12
481,4.50,4.13
482,4.50,4.13
483,4.50,4.13
484,4.50,4.13
485,4.50,4.13
486,4.50,4.13
487,4.50,4.13
488,4.50,4.13
489,4.50,4.13
490,4.50,4.13
491,4.50,4.13
492,4.50,4.13
493,4.50,4.13
495,4.50,4.13
496,4.50,4.13
497,4.50,4.13
498,4.50,4.13
499,4.50,4.13
500,4.50,4.13
501,4.50,4.13
502,4.50,4.13
503,4.50,4.13
504,4.50,4.13
505,4.50,4.13
506,4.50,4.14
507,4.50,4.14
508,4.50,4.14
510,4.50,4.14
512,4.50,4.14
513,4.50,4.14
514,4.50,4.14
515,4.50,4.14
516,4.50,4.14
517,4.50,4.14
518,4.50,4.14
519,4.50,4.14
520,4.50,4.14
521,4.50,4.14
522,4.50,4.14
523,4.50,4.14
524,4.50,4.14
526,4.50,4.14
527,4.50,4.14
528,4.50,4.14
529,4.50,4.14
530,4.50,4.14
531,4.50,4.14
532,4.50,4.14
533,4.50,4.14
534,4.50,4.14
535,4.50,4.14
536,4.50,4.14
537,4.50,4.14
538,4.50,4.14
539,4.50,4.14
540,4.50,4.14
542,4.50,4.14
543,4.50,4.14
544,4.50,4.14
545,4.50,4.14
546,4.50,4.14
547,4.50,4.14
548,4.50,4.14
549,4.50,4.14
550,4.50,4.14
551,4.50,4.14
552,4.50,4.14
553,4.50,4.14
555,4.50,4.14
556,4.50,4.14
558,4.50,4.14
559,4.50,4.14
560,4.50,4.14
561,4.50,4.13
562,4.50,4.13
563,4.50,4.13
564,4.50,4.13
565,4.50,4.13
566,4.50,4.13
567,4.50,4.13
568,4.50,4.13
569,4.50,4.13
570,4.50,4.13
571,4.50,4.13
573,4.50,4.12
574,4.50,4.12
575,4.50,4.12
576,4.50,4.12
577,4.50,4.12
578,4.50,4.11
579,4.50,4.11
580,4.50,4.11
581,4.50,4.11
582,4.50,4.11
583,4.50,4.11
584,4.50,4.10
585,4.50,4.10
587,4.50,4.10
588,4.50,4.10
589,4.50,4.09
590,4.50,4.09
591,4.50,4.09
592,4.50,4.09
593,4.50,4.09
594,4.50,4.08
595,4.49,4.08
596,4.49,4.08
598,4.49,4.08
599,4.50,4.08
600,4.49,4.07
601,4.50,4.07
603,4.49,4.07
604,4.49,4.07
605,4.49,4.07
606,4.49,4.06
607,4.49,4.06
608,4.49,4.06
609,4.49,4.06
610,4.49,4.05
611,4.49,4.05
612,4.49,4.05
613,4.49,4.05
614,4.49,4.04
615,4.49,4.04
616,4.50,4.04
618,4.49,4.04
619,4.49,4.04
620,4.49,4.03
621,4.49,4.03
622,4.50,4.03
623,4.49,4.03
624,4.50,4.02
625,4.49,4.02
626,4.49,4.02
627,4.49,4.02
628,4.49,4.01
629,4.49,4.01
630,4.49,4.01
631,4.49,4.00
633,4.49,4.00
634,4.49,4.00
635,4.49,4.00
636,4.49,4.00
637,4.49,3.99
638,4.49,3.99
640,4.49,3.99
641,4.49,3.99
642,4.49,3.98
643,4.49,3.98
644,4.49,3.98
645,4.49,3.98
646,4.49,3.97
647,4.49,3.97
648,4.49,3.97
650,4.49,3.97
651,4.49,3.97
652,4.49,3.96
653,4.49,3.96
654,4.49,3.96
655,4.49,3.96
656,4.49,3.95
657,4.49,3.95
658,4.49,3.95
659,4.49,3.95
660,4.49,3.94
661,4.49,3.94
662,4.49,3.94
663,4.49,3.93
665,4.49,3.93
666,4.49,3.93
667,4.49,3.93
668,4.49,3.92
669,4.49,3.92
670,4.49,3.92
671,4.49,3.92
672,4.49,3.92
673,4.49,3.91
674,4.49,3.91
675,4.49,3.91
676,4.49,3.91
677,4.49,3.91
679,4.49,3.91
680,4.49,3.90
681,4.49,3.90
683,4.49,3.90
684,4.49,3.90
685,4.49,3.89
686,4.49,3.89
687,4.49,3.89
688,4.49,3.89
689,4.49,3.88
690,4.49,3.88
691,4.49,3.88
692,4.49,3.88
694,4.49,3.87
695,4.49,3.87
696,4.49,3.87
697,4.49,3.87
698,4.49,3.86
699,4.49,3.86
700,4.49,3.86
701,4.49,3.86
702,4.49,3.86
703,4.49,3.85
704,4.49,3.85
705,4.49,3.85
706,4.49,3.85
708,4.48,3.84
709,4.48,3.84
710,4.49,3.84
711,4.48,3.84
712,4.48,3.84
713,4.48,3.83
714,4.48,3.83
715,4.48,3.83
716,4.48,3.83
717,4.48,3.83
718,4.49,3.82
719,4.48,3.82
721,4.48,3.82
722,4.48,3.82
723,4.48,3.82
724,4.48,3.81
726,4.48,3.81
727,4.48,3.81
728,4.48,3.81
729,4.48,3.81
730,4.48,3.80
731,4.48,3.80
732,4.48,3.80
733,4.48,3.80
734,4.48,3.80
735,4.48,3.79
737,4.48,3.79
738,4.48,3.79
739,4.48,3.79
740,4.48,3.79
741,4.48,3.78
742,4.48,3.78
743,4.48,3.78
744,4.48,3.78
745,4.48,3.78
746,4.48,3.78
747,4.48,3.77
748,4.48,3.77
749,4.48,3.77
750,4.48,3.77
752,4.48,3.77
753,4.48,3.77
754,4.48,3.77
755,4.48,3.76
756,4.48,3.76
757,4.48,3.76
758,4.48,3.76
759,4.48,3.76
760,4.48,3.76
761,4.48,3.75
762,4.48,3.75
763,4.48,3.75
764,4.48,3.75
766,4.48,3.75
768,4.48,3.75
769,4.48,3.75
770,4.48,3.74
771,4.48,3.74
772,4.48,3.74
773,4.48,3.74
774,4.48,3.74
775,4.48,3.74
776,4.48,3.74
777,4.48,3.74
778,4.48,3.74
779,4.48,3.73
781,4.48,3.73
782,4.48,3.73
783,4.48,3.73
784,4.48,3.73
785,4.48,3.73
786,4.48,3.73
787,4.48,3.73
